Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
472,Entry long,2016-06-20 10:00,FL_L,7268.5,1,7268.5,-188,-0.13,71,0.05,-184,-0.13,534,1.07
473,Exit long,2016-06-23 15:45,EOD Flatten,7286.5,1,7264.25,437,0.30,476,0.33,-169,-0.12,971,1.94
473,Entry long,2016-06-23 10:00,FL_L,7264.25,1,7264.25,437,0.30,476,0.33,-169,-0.12,971,1.94
474,Exit short,2016-06-24 15:45,EOD Flatten,7124.5,1,7140,302,0.21,826,0.58,-94,-0.07,1273,2.55
474,Entry short,2016-06-24 12:20,FL_S,7140,1,7140,302,0.21,826,0.58,-94,-0.07,1273,2.55
475,Exit short,2016-06-27 15:45,EOD Flatten,7032.25,1,7041.5,177,0.13,761,0.54,-104,-0.07,1450,2.90
475,Entry short,2016-06-27 10:05,FL_S,7041.5,1,7041.5,177,0.13,761,0.54,-104,-0.07,1450,2.90
476,Exit long,2016-06-28 11:00,X_L,7083,1,7098.25,-313,-0.22,26,0.02,-309,-0.22,1137,2.27
476,Entry long,2016-06-28 09:50,FL_L,7098.25,1,7098.25,-313,-0.22,26,0.02,-309,-0.22,1137,2.27
477,Exit long,2016-06-29 15:45,EOD Flatten,7192.75,1,7165,547,0.38,716,0.50,-134,-0.09,1684,3.37
477,Entry long,2016-06-29 09:50,FL_L,7165,1,7165,547,0.38,716,0.50,-134,-0.09,1684,3.37
478,Exit long,2016-07-08 15:45,EOD Flatten,7352.25,1,7333,377,0.26,511,0.35,-104,-0.07,2061,4.12
478,Entry long,2016-07-08 10:05,FL_L,7333,1,7333,377,0.26,511,0.35,-104,-0.07,2061,4.12
479,Exit long,2016-07-11 15:45,EOD Flatten,7386,1,7391.75,-123,-0.08,141,0.10,-129,-0.09,1938,3.88
479,Entry long,2016-07-11 11:10,FL_L,7391.75,1,7391.75,-123,-0.08,141,0.10,-129,-0.09,1938,3.88
480,Exit long,2016-07-13 10:30,X_L,7407,1,7414.5,-158,-0.11,41,0.03,-154,-0.10,1780,3.56
480,Entry long,2016-07-13 10:05,FL_L,7414.5,1,7414.5,-158,-0.11,41,0.03,-154,-0.10,1780,3.56
481,Exit long,2016-07-14 11:35,X_L,7419.25,1,7427.75,-178,-0.12,131,0.09,-174,-0.12,1602,3.20
481,Entry long,2016-07-14 10:05,FL_L,7427.75,1,7427.75,-178,-0.12,131,0.09,-174,-0.12,1602,3.20
482,Exit long,2016-08-05 15:45,EOD Flatten,7619.75,1,7622,-53,-0.03,221,0.14,-54,-0.04,1549,3.10
482,Entry long,2016-08-05 09:50,FL_L,7622,1,7622,-53,-0.03,221,0.14,-54,-0.04,1549,3.10
483,Exit long,2016-09-02 10:15,X_L,7642.75,1,7650.25,-158,-0.10,56,0.04,-154,-0.10,1391,2.78
483,Entry long,2016-09-02 09:50,FL_L,7650.25,1,7650.25,-158,-0.10,56,0.04,-154,-0.10,1391,2.78
484,Exit long,2016-09-06 10:05,X_L,7645,1,7654,-188,-0.12,1,0.00,-239,-0.16,1203,2.41
484,Entry long,2016-09-06 10:00,FL_L,7654,1,7654,-188,-0.12,1,0.00,-239,-0.16,1203,2.41
485,Exit short,2016-09-08 10:00,X_S,7641.75,1,7636,-123,-0.08,36,0.02,-119,-0.08,1080,2.16
485,Entry short,2016-09-08 09:50,FL_S,7636,1,7636,-123,-0.08,36,0.02,-119,-0.08,1080,2.16
486,Exit short,2016-09-09 10:15,X_S,7601.5,1,7595,-138,-0.09,1,0.00,-134,-0.09,942,1.88
486,Entry short,2016-09-09 10:05,FL_S,7595,1,7595,-138,-0.09,1,0.00,-134,-0.09,942,1.88
487,Exit short,2016-09-13 15:45,EOD Flatten,7555.25,1,7570.75,302,0.20,726,0.48,-19,-0.01,1244,2.49
487,Entry short,2016-09-13 09:50,FL_S,7570.75,1,7570.75,302,0.20,726,0.48,-19,-0.01,1244,2.49
488,Exit long,2016-09-20 10:10,X_L,7648.75,1,7657,-173,-0.11,36,0.02,-169,-0.11,1071,2.14
488,Entry long,2016-09-20 09:50,FL_L,7657,1,7657,-173,-0.11,36,0.02,-169,-0.11,1071,2.14
489,Exit long,2016-09-21 10:55,X_L,7656,1,7664.5,-178,-0.12,76,0.05,-174,-0.11,893,1.79
489,Entry long,2016-09-21 09:55,FL_L,7664.5,1,7664.5,-178,-0.12,76,0.05,-174,-0.11,893,1.79
490,Exit long,2016-09-22 11:10,X_L,7713.25,1,7721.25,-168,-0.11,101,0.07,-164,-0.11,725,1.45
490,Entry long,2016-09-22 10:25,FL_L,7721.25,1,7721.25,-168,-0.11,101,0.07,-164,-0.11,725,1.45
491,Exit long,2016-09-30 15:45,EOD Flatten,7718,1,7697.25,407,0.26,531,0.34,-29,-0.02,1132,2.26
491,Entry long,2016-09-30 10:50,FL_L,7697.25,1,7697.25,407,0.26,531,0.34,-29,-0.02,1132,2.26
492,Exit long,2016-10-05 15:45,EOD Flatten,7710.5,1,7715.75,-113,-0.07,221,0.14,-134,-0.09,1019,2.04
492,Entry long,2016-10-05 10:00,FL_L,7715.75,1,7715.75,-113,-0.07,221,0.14,-134,-0.09,1019,2.04
493,Exit long,2016-10-10 12:05,X_L,7730,1,7737.75,-163,-0.11,41,0.03,-159,-0.10,856,1.71
493,Entry long,2016-10-10 10:40,FL_L,7737.75,1,7737.75,-163,-0.11,41,0.03,-159,-0.10,856,1.71
494,Exit short,2016-10-13 10:15,X_S,7606,1,7596.75,-193,-0.13,71,0.05,-189,-0.12,663,1.33
494,Entry short,2016-10-13 09:50,FL_S,7596.75,1,7596.75,-193,-0.13,71,0.05,-189,-0.12,663,1.33
495,Exit long,2016-10-18 15:20,X_L,7678.75,1,7687,-173,-0.11,161,0.10,-169,-0.11,490,0.98
495,Entry long,2016-10-18 11:40,FL_L,7687,1,7687,-173,-0.11,161,0.10,-169,-0.11,490,0.98
496,Exit long,2016-10-24 10:40,X_L,7722.75,1,7729.5,-143,-0.09,51,0.03,-139,-0.09,347,0.69
496,Entry long,2016-10-24 09:55,FL_L,7729.5,1,7729.5,-143,-0.09,51,0.03,-139,-0.09,347,0.69
497,Exit short,2016-11-04 10:00,X_S,7513.25,1,7499,-293,-0.20,0,0.00,-304,-0.20,54,0.11
497,Entry short,2016-11-04 09:55,FL_S,7499,1,7499,-293,-0.20,0,0.00,-304,-0.20,54,0.11
498,Exit long,2016-11-07 11:40,X_L,7609.25,1,7580.5,567,0.37,571,0.38,-64,-0.04,621,1.24
498,Entry long,2016-11-07 10:05,FL_L,7580.5,1,7580.5,567,0.37,571,0.38,-64,-0.04,621,1.24
499,Exit long,2016-11-15 12:40,X_L,7586,1,7600.25,-293,-0.19,296,0.19,-289,-0.19,328,0.66
499,Entry long,2016-11-15 10:00,FL_L,7600.25,1,7600.25,-293,-0.19,296,0.19,-289,-0.19,328,0.66
500,Exit long,2016-11-21 10:05,X_L,7679,1,7687.25,-173,-0.11,6,0.00,-169,-0.11,155,0.31
500,Entry long,2016-11-21 09:55,FL_L,7687.25,1,7687.25,-173,-0.11,6,0.00,-169,-0.11,155,0.31
501,Exit short,2016-11-23 11:55,X_S,7680.5,1,7673,-158,-0.10,81,0.05,-154,-0.10,-3,-0.01
501,Entry short,2016-11-23 11:20,FL_S,7673,1,7673,-158,-0.10,81,0.05,-154,-0.10,-3,-0.01
502,Exit long,2016-12-05 15:45,EOD Flatten,7614.5,1,7610,82,0.05,481,0.32,-109,-0.07,79,0.16
502,Entry long,2016-12-05 09:50,FL_L,7610,1,7610,82,0.05,481,0.32,-109,-0.07,79,0.16
503,Exit long,2016-12-09 10:50,X_L,7726.5,1,7734.75,-173,-0.11,21,0.01,-169,-0.11,-94,-0.19
503,Entry long,2016-12-09 10:35,FL_L,7734.75,1,7734.75,-173,-0.11,21,0.01,-169,-0.11,-94,-0.19
504,Exit short,2016-12-12 10:35,X_S,7707.25,1,7698.75,-178,-0.12,0,0.00,-174,-0.11,-272,-0.54
504,Entry short,2016-12-12 10:25,FL_S,7698.75,1,7698.75,-178,-0.12,0,0.00,-174,-0.11,-272,-0.54
505,Exit long,2016-12-13 10:00,X_L,7771,1,7778.5,-158,-0.10,21,0.01,-154,-0.10,-430,-0.86
505,Entry long,2016-12-13 09:50,FL_L,7778.5,1,7778.5,-158,-0.10,21,0.01,-154,-0.10,-430,-0.86
506,Exit long,2017-01-03 10:15,X_L,7756.75,1,7765,-173,-0.11,11,0.01,-169,-0.11,-603,-1.21
506,Entry long,2017-01-03 10:05,FL_L,7765,1,7765,-173,-0.11,11,0.01,-169,-0.11,-603,-1.21
507,Exit short,2017-01-12 11:40,X_S,7849.25,1,7841,-173,-0.11,211,0.13,-169,-0.11,-776,-1.55
507,Entry short,2017-01-12 10:05,FL_S,7841,1,7841,-173,-0.11,211,0.13,-169,-0.11,-776,-1.55
508,Exit long,2017-01-25 10:15,X_L,7968.25,1,7974,-123,-0.08,0,0.00,-119,-0.07,-899,-1.80
508,Entry long,2017-01-25 10:05,FL_L,7974,1,7974,-123,-0.08,0,0.00,-119,-0.07,-899,-1.80
509,Exit short,2017-01-30 11:40,X_S,7953.75,1,7946.75,-148,-0.09,241,0.15,-144,-0.09,-1047,-2.09
509,Entry short,2017-01-30 10:05,FL_S,7946.75,1,7946.75,-148,-0.09,241,0.15,-144,-0.09,-1047,-2.09
510,Exit short,2017-01-31 10:15,X_S,7943.5,1,7936.25,-153,-0.10,111,0.07,-149,-0.09,-1200,-2.40
510,Entry short,2017-01-31 09:50,FL_S,7936.25,1,7936.25,-153,-0.10,111,0.07,-149,-0.09,-1200,-2.40
511,Exit long,2017-02-13 15:45,EOD Flatten,8094.75,1,8087.75,132,0.08,271,0.17,-89,-0.06,-1068,-2.14
511,Entry long,2017-02-13 10:00,FL_L,8087.75,1,8087.75,132,0.08,271,0.17,-89,-0.06,-1068,-2.14
512,Exit long,2017-03-01 10:35,X_L,8205.75,1,8213,-153,-0.09,1,0.00,-149,-0.09,-1221,-2.44
512,Entry long,2017-03-01 10:00,FL_L,8213,1,8213,-153,-0.09,1,0.00,-149,-0.09,-1221,-2.44
513,Exit long,2017-03-10 10:35,X_L,8223.75,1,8230.5,-143,-0.09,91,0.06,-139,-0.08,-1364,-2.73
513,Entry long,2017-03-10 09:50,FL_L,8230.5,1,8230.5,-143,-0.09,91,0.06,-139,-0.08,-1364,-2.73
514,Exit long,2017-03-15 14:00,X_L,8246.75,1,8230.25,322,0.20,326,0.20,-29,-0.02,-1042,-2.08
514,Entry long,2017-03-15 12:20,FL_L,8230.25,1,8230.25,322,0.20,326,0.20,-29,-0.02,-1042,-2.08
515,Exit long,2017-03-24 12:10,X_L,8221.75,1,8230,-173,-0.11,6,0.00,-169,-0.10,-1215,-2.43
515,Entry long,2017-03-24 11:55,FL_L,8230,1,8230,-173,-0.11,6,0.00,-169,-0.10,-1215,-2.43
516,Exit short,2017-04-04 10:20,X_S,8262,1,8254.5,-158,-0.10,51,0.03,-154,-0.09,-1373,-2.75
516,Entry short,2017-04-04 10:05,FL_S,8254.5,1,8254.5,-158,-0.10,51,0.03,-154,-0.09,-1373,-2.75
517,Exit long,2017-04-17 15:45,EOD Flatten,8233.25,1,8218.25,292,0.18,316,0.19,-84,-0.05,-1081,-2.16
517,Entry long,2017-04-17 10:05,FL_L,8218.25,1,8218.25,292,0.18,316,0.19,-84,-0.05,-1081,-2.16
518,Exit short,2017-04-18 14:00,X_S,8225,1,8216.5,-178,-0.11,81,0.05,-174,-0.11,-1259,-2.52
518,Entry short,2017-04-18 11:55,FL_S,8216.5,1,8216.5,-178,-0.11,81,0.05,-174,-0.11,-1259,-2.52
519,Exit long,2017-04-20 15:45,EOD Flatten,8287.75,1,8270,347,0.21,416,0.25,-24,-0.01,-912,-1.82
519,Entry long,2017-04-20 11:45,FL_L,8270,1,8270,347,0.21,416,0.25,-24,-0.01,-912,-1.82
520,Exit long,2017-04-24 10:10,X_L,8334.25,1,8341.75,-158,-0.09,16,0.01,-154,-0.09,-1070,-2.14
520,Entry long,2017-04-24 10:00,FL_L,8341.75,1,8341.75,-158,-0.09,16,0.01,-154,-0.09,-1070,-2.14
521,Exit long,2017-04-25 15:05,X_L,8392.5,1,8372.5,392,0.23,396,0.24,-99,-0.06,-678,-1.36
521,Entry long,2017-04-25 10:05,FL_L,8372.5,1,8372.5,392,0.23,396,0.24,-99,-0.06,-678,-1.36
522,Exit short,2017-05-11 12:15,X_S,8491.25,1,8485,-133,-0.08,246,0.14,-129,-0.08,-811,-1.62
522,Entry short,2017-05-11 09:50,FL_S,8485,1,8485,-133,-0.08,246,0.14,-129,-0.08,-811,-1.62
523,Exit short,2017-05-17 10:35,X_S,8484.5,1,8509,482,0.28,486,0.29,-34,-0.02,-329,-0.66
523,Entry short,2017-05-17 09:50,FL_S,8509,1,8509,482,0.28,486,0.29,-34,-0.02,-329,-0.66
524,Exit long,2017-05-19 15:10,X_L,8491,1,8501,-208,-0.12,231,0.14,-204,-0.12,-537,-1.07
