Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
298,Entry short,2018-04-16,B_Short,9603.25,1,9603.25,947,0.49,1456,0.76,-779,-0.41,22271,44.54
299,Exit long,2018-05-21,Close entry(s) order A_LongDip,9683.75,1,9666,347,0.18,1416,0.73,-579,-0.30,22618,45.24
299,Entry long,2018-05-14,A_LongDip,9666,1,9666,347,0.18,1416,0.73,-579,-0.30,22618,45.24
300,Exit short,2018-06-07,EMA/Timeout,9927,1,9989.5,1242,0.62,2731,1.37,-399,-0.20,23860,47.72
300,Entry short,2018-06-05,B_Short,9989.5,1,9989.5,1242,0.62,2731,1.37,-399,-0.20,23860,47.72
301,Exit long,2018-06-26,Close entry(s) order A_LongDip,9747,1,9987.5,-4818,-2.41,711,0.36,-5009,-2.51,19042,38.08
301,Entry long,2018-06-20,A_LongDip,9987.5,1,9987.5,-4818,-2.41,711,0.36,-5009,-2.51,19042,38.08
302,Exit long,2018-07-10,Close entry(s) order A_LongDip,10002.5,1,9773.5,4572,2.34,6221,3.18,-189,-0.10,23614,47.23
302,Entry long,2018-07-02,A_LongDip,9773.5,1,9773.5,4572,2.34,6221,3.18,-189,-0.10,23614,47.23
303,Exit long,2018-07-22,Close entry(s) order A_LongDip,10179.25,1,10074.75,2082,1.03,2241,1.11,-664,-0.33,25696,51.39
303,Entry long,2018-07-15,A_LongDip,10074.75,1,10074.75,2082,1.03,2241,1.11,-664,-0.33,25696,51.39
304,Exit long,2018-07-29,Close entry(s) order A_LongDip,9949.25,1,10180.5,-4633,-2.28,711,0.35,-5294,-2.60,21063,42.13
304,Entry long,2018-07-25,A_LongDip,10180.5,1,10180.5,-4633,-2.28,711,0.35,-5294,-2.60,21063,42.13
305,Exit long,2018-08-16,Close entry(s) order A_LongDip,10136.5,1,10176.75,-813,-0.40,1026,0.50,-2224,-1.09,20250,40.50
305,Entry long,2018-08-09,A_LongDip,10176.75,1,10176.75,-813,-0.40,1026,0.50,-2224,-1.09,20250,40.50
306,Exit short,2018-08-30,EMA/Timeout,10411,1,10417.5,122,0.06,836,0.40,-579,-0.28,20372,40.74
306,Entry short,2018-08-28,B_Short,10417.5,1,10417.5,122,0.06,836,0.40,-579,-0.28,20372,40.74
307,Exit long,2018-09-11,Close entry(s) order A_LongDip,10234.5,1,10281.5,-948,-0.46,241,0.12,-2789,-1.36,19424,38.85
307,Entry long,2018-09-04,A_LongDip,10281.5,1,10281.5,-948,-0.46,241,0.12,-2789,-1.36,19424,38.85
308,Exit long,2018-09-23,Close entry(s) order A_LongDip,10306,1,10186,2392,1.17,3436,1.69,-869,-0.43,21816,43.63
308,Entry long,2018-09-16,A_LongDip,10186,1,10186,2392,1.17,3436,1.69,-869,-0.43,21816,43.63
309,Exit short,2018-10-17,ATR-Trail,9858.75,1,10073.75,4292,2.13,5171,2.57,-309,-0.15,26108,52.22
309,Entry short,2018-10-15,B_Short,10073.75,1,10073.75,4292,2.13,5171,2.57,-309,-0.15,26108,52.22
310,Exit short,2018-11-04,ATR-Trail,9670.5,1,9700.25,587,0.30,2291,1.18,-379,-0.20,26695,53.39
310,Entry short,2018-11-01,B_Short,9700.25,1,9700.25,587,0.30,2291,1.18,-379,-0.20,26695,53.39
311,Exit short,2018-11-28,ATR-Trail,9634.25,1,9638.25,72,0.04,1491,0.77,-524,-0.27,26767,53.53
311,Entry short,2018-11-27,B_Short,9638.25,1,9638.25,72,0.04,1491,0.77,-524,-0.27,26767,53.53
312,Exit short,2018-12-03,ATR-Trail,9524.25,1,9778.25,5072,2.59,5491,2.81,-14,-0.01,31839,63.68
312,Entry short,2018-12-02,B_Short,9778.25,1,9778.25,5072,2.59,5491,2.81,-14,-0.01,31839,63.68
313,Exit short,2019-01-01,EMA/Timeout,9069,1,8990.25,-1583,-0.88,2771,1.54,-2334,-1.30,30256,60.51
313,Entry short,2018-12-27,B_Short,8990.25,1,8990.25,-1583,-0.88,2771,1.54,-2334,-1.30,30256,60.51
314,Exit short,2019-01-20,EMA/Timeout,9351,1,9489.75,2767,1.46,3611,1.90,-49,-0.03,33023,66.05
314,Entry short,2019-01-17,B_Short,9489.75,1,9489.75,2767,1.46,3611,1.90,-49,-0.03,33023,66.05
315,Exit short,2019-02-05,EMA/Timeout,9693.75,1,9634.5,-1193,-0.62,171,0.09,-2039,-1.06,31830,63.66
315,Entry short,2019-02-03,B_Short,9634.5,1,9634.5,-1193,-0.62,171,0.09,-2039,-1.06,31830,63.66
316,Exit long,2019-02-13,Close entry(s) order A_LongDip,9716.75,1,9603.5,2257,1.18,3271,1.70,-1304,-0.68,34087,68.17
316,Entry long,2019-02-06,A_LongDip,9603.5,1,9603.5,2257,1.18,3271,1.70,-1304,-0.68,34087,68.17
317,Exit long,2019-02-27,Close entry(s) order A_LongDip,9799.5,1,9732.5,1332,0.68,2666,1.37,-319,-0.16,35419,70.84
317,Entry long,2019-02-20,A_LongDip,9732.5,1,9732.5,1332,0.68,2666,1.37,-319,-0.16,35419,70.84
318,Exit long,2019-03-12,Close entry(s) order A_LongDip,9966,1,9809.25,3127,1.59,3696,1.88,-3459,-1.76,38546,77.09
318,Entry long,2019-03-05,A_LongDip,9809.25,1,9809.25,3127,1.59,3696,1.88,-3459,-1.76,38546,77.09
319,Exit long,2019-03-28,Close entry(s) order A_LongDip,10070,1,10039.25,607,0.30,1561,0.78,-1869,-0.93,39153,78.31
319,Entry long,2019-03-21,A_LongDip,10039.25,1,10039.25,607,0.30,1561,0.78,-1869,-0.93,39153,78.31
320,Exit long,2019-05-01,Close entry(s) order A_LongDip,10403.75,1,10469,-1313,-0.63,1371,0.65,-2339,-1.12,37840,75.68
320,Entry long,2019-04-24,A_LongDip,10469,1,10469,-1313,-0.63,1371,0.65,-2339,-1.12,37840,75.68
321,Exit long,2019-05-12,Close entry(s) order A_LongDip,9984.25,1,10474,-9803,-4.68,0,0.00,-9984,-4.77,28037,56.07
321,Entry long,2019-05-05,A_LongDip,10474,1,10474,-9803,-4.68,0,0.00,-9984,-4.77,28037,56.07
322,Exit short,2019-06-10,EMA/Timeout,10188.75,1,10089,-2003,-0.99,0,0.00,-3639,-1.80,26034,52.07
322,Entry short,2019-06-06,B_Short,10089,1,10089,-2003,-0.99,0,0.00,-3639,-1.80,26034,52.07
323,Exit short,2019-06-23,EMA/Timeout,10402.25,1,10415.25,252,0.12,921,0.44,-629,-0.30,26286,52.57
323,Entry short,2019-06-19,B_Short,10415.25,1,10415.25,252,0.12,921,0.44,-629,-0.30,26286,52.57
324,Exit long,2019-07-01,Close entry(s) order A_LongDip,10480.75,1,10272.25,4162,2.03,4406,2.14,-264,-0.13,30448,60.90
324,Entry long,2019-06-24,A_LongDip,10272.25,1,10272.25,4162,2.03,4406,2.14,-264,-0.13,30448,60.90
325,Exit long,2019-07-11,Close entry(s) order A_LongDip,10602.5,1,10495,2142,1.02,2306,1.10,-2184,-1.04,32590,65.18
325,Entry long,2019-07-03,A_LongDip,10495,1,10495,2142,1.02,2306,1.10,-2184,-1.04,32590,65.18
326,Exit long,2019-07-22,Close entry(s) order A_LongDip,10626.25,1,10586.25,792,0.37,846,0.40,-2564,-1.21,33382,66.76
326,Entry long,2019-07-15,A_LongDip,10586.25,1,10586.25,792,0.37,846,0.40,-2564,-1.21,33382,66.76
327,Exit long,2019-07-31,Close entry(s) order A_LongDip,10450.75,1,10625.25,-3498,-1.65,1166,0.55,-4114,-1.94,29884,59.77
327,Entry long,2019-07-24,A_LongDip,10625.25,1,10625.25,-3498,-1.65,1166,0.55,-4114,-1.94,29884,59.77
328,Exit long,2019-08-04,Close entry(s) order A_LongDip,10027.75,1,10345.75,-6368,-3.08,51,0.02,-6864,-3.32,23516,47.03
328,Entry long,2019-08-01,A_LongDip,10345.75,1,10345.75,-6368,-3.08,51,0.02,-6864,-3.32,23516,47.03
329,Exit short,2019-08-22,ATR-Trail,10148,1,10392.75,4887,2.35,6036,2.90,-654,-0.31,28403,56.81
329,Entry short,2019-08-20,B_Short,10392.75,1,10392.75,4887,2.35,6036,2.90,-654,-0.31,28403,56.81
330,Exit long,2019-09-19,Close entry(s) order A_LongDip,10450,1,10529.5,-1598,-0.76,1281,0.61,-2209,-1.05,26805,53.61
330,Entry long,2019-09-12,A_LongDip,10529.5,1,10529.5,-1598,-0.76,1281,0.61,-2209,-1.05,26805,53.61
331,Exit long,2019-10-02,Close entry(s) order A_LongDip,10278,1,10407.75,-2603,-1.25,1071,0.51,-6274,-3.01,24202,48.40
331,Entry long,2019-09-25,A_LongDip,10407.75,1,10407.75,-2603,-1.25,1071,0.51,-6274,-3.01,24202,48.40
332,Exit short,2019-10-16,EMA/Timeout,10573.25,1,10579.25,112,0.05,1031,0.49,-714,-0.34,24314,48.63
332,Entry short,2019-10-14,B_Short,10579.25,1,10579.25,112,0.05,1031,0.49,-714,-0.34,24314,48.63
333,Exit long,2019-10-24,Close entry(s) order A_LongDip,10655.25,1,10501.25,3072,1.46,3201,1.52,-1424,-0.68,27386,54.77
333,Entry long,2019-10-17,A_LongDip,10501.25,1,10501.25,3072,1.46,3201,1.52,-1424,-0.68,27386,54.77
334,Exit long,2019-11-04,Close entry(s) order A_LongDip,10830.25,1,10675.75,3082,1.44,3841,1.80,-709,-0.33,30468,60.94
334,Entry long,2019-10-28,A_LongDip,10675.75,1,10675.75,3082,1.44,3841,1.80,-709,-0.33,30468,60.94
335,Exit long,2019-11-26,Close entry(s) order A_LongDip,11074.25,1,10912.25,3232,1.48,3326,1.52,-1184,-0.54,33700,67.40
335,Entry long,2019-11-19,A_LongDip,10912.25,1,10912.25,3232,1.48,3326,1.52,-1184,-0.54,33700,67.40
336,Exit long,2019-12-05,Close entry(s) order A_LongDip,11019.75,1,11038,-373,-0.17,781,0.35,-4999,-2.26,33327,66.65
336,Entry long,2019-11-27,A_LongDip,11038,1,11038,-373,-0.17,781,0.35,-4999,-2.26,33327,66.65
337,Exit long,2019-12-15,Close entry(s) order A_LongDip,11195.5,1,10976.5,4372,1.99,4621,2.10,-1194,-0.54,37699,75.40
337,Entry long,2019-12-08,A_LongDip,10976.5,1,10976.5,4372,1.99,4621,2.10,-1194,-0.54,37699,75.40
338,Exit short,2019-12-29,EMA/Timeout,11324.25,1,11393.75,1382,0.61,2246,0.99,-799,-0.35,39081,78.16
