Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
67,Exit long,2004-01-18,Close entry(s) order LongDip,1660.5,1,1644.75,783.5,0.95,1023,1.24,-327,-0.40,-118,-1.18
67,Entry long,2004-01-08,LongDip,1644.75,1,1644.75,783.5,0.95,1023,1.24,-327,-0.40,-118,-1.18
68,Exit long,2004-02-03,Close entry(s) order LongDip,1648.25,1,1667.25,-954,-1.14,260.5,0.31,-1102,-1.32,-1072,-10.72
68,Entry long,2004-01-26,LongDip,1667.25,1,1667.25,-954,-1.14,260.5,0.31,-1102,-1.32,-1072,-10.72
69,Exit long,2004-03-09,Close entry(s) order LongDip,1644.5,1,1668.75,-1216.5,-1.46,135.5,0.16,-1239.5,-1.49,-2288.5,-22.88
69,Entry long,2004-03-07,LongDip,1668.75,1,1668.75,-1216.5,-1.46,135.5,0.16,-1239.5,-1.49,-2288.5,-22.88
70,Exit long,2004-03-18,Close entry(s) order LongDip,1632.75,1,1630.25,121,0.15,1135.5,1.39,-177,-0.22,-2167.5,-21.67
70,Entry long,2004-03-10,LongDip,1630.25,1,1630.25,121,0.15,1135.5,1.39,-177,-0.22,-2167.5,-21.67
71,Exit long,2004-03-29,Close entry(s) order LongDip,1651.5,1,1619.25,1608.5,1.99,1660.5,2.05,-439.5,-0.54,-559,-5.59
71,Entry long,2004-03-21,LongDip,1619.25,1,1619.25,1608.5,1.99,1660.5,2.05,-439.5,-0.54,-559,-5.59
72,Exit long,2004-04-20,Close entry(s) order LongDip,1648,1,1654.25,-316.5,-0.38,498,0.60,-764.5,-0.92,-875.5,-8.76
72,Entry long,2004-04-12,LongDip,1654.25,1,1654.25,-316.5,-0.38,498,0.60,-764.5,-0.92,-875.5,-8.76
73,Exit long,2004-05-05,Close entry(s) order LongDip,1638.5,1,1649.5,-554,-0.67,210.5,0.26,-1002,-1.21,-1429.5,-14.29
73,Entry long,2004-04-27,LongDip,1649.5,1,1649.5,-554,-0.67,210.5,0.26,-1002,-1.21,-1429.5,-14.29
74,Exit long,2004-05-16,Close entry(s) order LongDip,1611,1,1621.5,-529,-0.65,335.5,0.41,-1027,-1.27,-1958.5,-19.58
74,Entry long,2004-05-06,LongDip,1621.5,1,1621.5,-529,-0.65,335.5,0.41,-1027,-1.27,-1958.5,-19.58
