Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
808,Entry long,2022-10-28 10:15,FL_L,36705,2,73410,2228,0.61,2234,0.61,-396,-0.11,105514,211.03
809,Exit short,2022-11-02 12:50,X_S,36794,2,73482,-542,-0.15,24,0.01,-536,-0.15,104972,209.94
809,Entry short,2022-11-02 12:35,FL_S,36741,2,73482,-542,-0.15,24,0.01,-536,-0.15,104972,209.94
810,Exit short,2022-11-03 10:00,X_S,36070,2,72006,-682,-0.19,544,0.15,-676,-0.19,104290,208.58
810,Entry short,2022-11-03 09:50,FL_S,36003,2,72006,-682,-0.19,544,0.15,-676,-0.19,104290,208.58
811,Exit long,2022-11-04 11:25,X_L,36600,2,73350,-762,-0.21,1664,0.45,-756,-0.21,103528,207.06
811,Entry long,2022-11-04 10:10,FL_L,36675,2,73350,-762,-0.21,1664,0.45,-756,-0.21,103528,207.06
812,Exit long,2022-11-07 14:15,X_L,37023,2,73608,2178,0.59,2184,0.59,-636,-0.17,105706,211.41
812,Entry long,2022-11-07 10:10,FL_L,36804,2,73608,2178,0.59,2184,0.59,-636,-0.17,105706,211.41
813,Exit long,2022-11-08 10:40,X_L,37408,2,74480,1668,0.45,1674,0.45,-406,-0.11,107374,214.75
813,Entry long,2022-11-08 09:50,FL_L,37240,2,74480,1668,0.45,1674,0.45,-406,-0.11,107374,214.75
814,Exit short,2022-11-09 13:45,X_S,36857,2,74128,2058,0.56,2064,0.56,-386,-0.10,109432,218.86
814,Entry short,2022-11-09 12:10,FL_S,37064,2,74128,2058,0.56,2064,0.56,-386,-0.10,109432,218.86
815,Exit long,2022-11-10 10:10,X_L,37560,2,75262,-722,-0.19,594,0.16,-716,-0.19,108710,217.42
815,Entry long,2022-11-10 09:55,FL_L,37631,2,75262,-722,-0.19,594,0.16,-716,-0.19,108710,217.42
816,Exit short,2022-11-17 10:10,X_S,37564,2,75012,-592,-0.16,84,0.02,-586,-0.16,108118,216.24
816,Entry short,2022-11-17 09:55,FL_S,37506,2,75012,-592,-0.16,84,0.02,-586,-0.16,108118,216.24
817,Exit long,2022-11-22 15:25,X_L,38329,2,76382,1368,0.36,1374,0.36,-286,-0.07,109486,218.97
817,Entry long,2022-11-22 10:05,FL_L,38191,2,76382,1368,0.36,1374,0.36,-286,-0.07,109486,218.97
818,Exit short,2022-11-28 10:15,X_S,38432,2,76798,-342,-0.09,144,0.04,-336,-0.09,109144,218.29
818,Entry short,2022-11-28 10:05,FL_S,38399,2,76798,-342,-0.09,144,0.04,-336,-0.09,109144,218.29
819,Exit short,2022-11-29 11:55,X_S,37977,2,75866,-452,-0.12,544,0.14,-446,-0.12,108692,217.38
819,Entry short,2022-11-29 11:05,FL_S,37933,2,75866,-452,-0.12,544,0.14,-446,-0.12,108692,217.38
820,Exit short,2022-12-05 10:25,X_S,38441,2,76786,-492,-0.13,1194,0.31,-486,-0.13,108200,216.40
820,Entry short,2022-12-05 09:55,FL_S,38393,2,76786,-492,-0.13,1194,0.31,-486,-0.13,108200,216.40
821,Exit long,2022-12-08 11:05,X_L,38033,2,76168,-522,-0.14,564,0.15,-516,-0.14,107678,215.36
821,Entry long,2022-12-08 09:55,FL_L,38084,2,76168,-522,-0.14,564,0.15,-516,-0.14,107678,215.36
822,Exit short,2022-12-09 10:30,X_S,37965,2,75832,-502,-0.13,194,0.05,-496,-0.13,107176,214.35
822,Entry short,2022-12-09 10:15,FL_S,37916,2,75832,-502,-0.13,194,0.05,-496,-0.13,107176,214.35
823,Exit long,2022-12-12 11:05,X_L,38015,2,75774,1268,0.33,1274,0.34,-96,-0.03,108444,216.89
823,Entry long,2022-12-12 10:25,FL_L,37887,2,75774,1268,0.33,1274,0.34,-96,-0.03,108444,216.89
824,Exit long,2022-12-13 10:00,X_L,38797,2,77702,-552,-0.14,164,0.04,-546,-0.14,107892,215.78
824,Entry long,2022-12-13 09:50,FL_L,38851,2,77702,-552,-0.14,164,0.04,-546,-0.14,107892,215.78
825,Exit short,2022-12-15 11:15,X_S,37399,2,75208,2038,0.54,2044,0.54,-116,-0.03,109930,219.86
825,Entry short,2022-12-15 09:50,FL_S,37604,2,75208,2038,0.54,2044,0.54,-116,-0.03,109930,219.86
826,Exit short,2022-12-16 15:15,X_S,37101,2,74058,-732,-0.20,2014,0.54,-726,-0.20,109198,218.40
826,Entry short,2022-12-16 10:05,FL_S,37029,2,74058,-732,-0.20,2014,0.54,-726,-0.20,109198,218.40
827,Exit long,2022-12-21 10:35,X_L,37549,2,74784,1558,0.42,1564,0.42,-486,-0.13,110756,221.51
827,Entry long,2022-12-21 10:05,FL_L,37392,2,74784,1558,0.42,1564,0.42,-486,-0.13,110756,221.51
828,Exit short,2022-12-22 12:20,X_S,36967,2,74230,1468,0.40,1474,0.40,-186,-0.05,112224,224.45
